cik,filer_rows,filer_aum,distinct_filer_eids,filer_eid,filer_name,filer_canonical_name,filer_entity_type
0001767640,132,81681084296,1,704,Public Investment Fund,PUBLIC INVESTMENT FUND,institution
0001666335,1020,81591650678,1,6506,Rokos Capital Management LLP,Rokos Capital Management LLP,institution
0001784547,3682,81361645558,1,10269,Woodline Partners LP,Woodline Partners LP,institution
0001694164,1032,80120830705,1,6508,AustralianSuper Pty Ltd,AustralianSuper Pty Ltd,institution
0001944142,3251,79608030429,1,4131,"Resona Asset Management Co.,Ltd.","Resona Asset Management Co.,Ltd.",institution
0000872259,1322,79272446192,1,4262,Bahl & Gaynor Inc,BAHL & GAYNOR INC,institution
0001510387,6591,79056602452,1,7825,"Gotham Asset Management, LLC","Gotham Asset Management, LLC",institution
0000701059,11401,78581050494,1,2176,"Mml Investors Services, LLC","MML INVESTORS SERVICES, LLC",institution
0000762152,3767,78022760276,1,7306,State of Michigan Retirement System,STATE OF MICHIGAN RETIREMENT SYSTEM,institution
0001538449,536,77538182844,1,8207,Mawer Investment Management Ltd.,Mawer Investment Management Ltd.,institution
0001802539,1741,77329712846,1,10758,M&g PLC,M&G PLC,institution
0001529735,11154,77059258474,1,864,"MetLife Investment Management, LLC","MetLife Investment Management, LLC",institution
0001567755,10084,76688822370,1,8020,"Private Advisor Group, LLC","Private Advisor Group, LLC",institution
0001083190,6698,75530289764,1,11073,Commonwealth of Pennsylvania Public School Empls Retrmt Sys,COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,institution
0000312272,16925,75234716226,1,2414,"Commonwealth Equity Services, LLC","COMMONWEALTH EQUITY SERVICES, LLC",institution
0002059323,2232,74873770366,1,8940,Lansforsakringar Fondforvaltning AB (publ),Lansforsakringar Fondforvaltning AB (publ),institution
0001305841,2449,74412388748,1,9571,"Epoch Investment Partners, Inc.","Epoch Investment Partners, Inc.",institution
0001036325,425,74360991623,1,3703,Davis Selected Advisers,Davis Selected Advisers,institution
0001908450,90,74171227317,1,4040,Newlands Management Operations LLC,Newlands Management Operations LLC,institution
0001587381,2090,74071924429,1,2805,USS Investment Management Ltd,USS Investment Management Ltd,institution
0001351917,533,73787065319,1,8193,Menora Mivtachim Holdings Ltd.,MENORA MIVTACHIM HOLDINGS LTD.,institution
0000887777,4851,73130968730,1,2401,DAVENPORT & Co LLC,DAVENPORT & Co LLC,institution
0000800177,4928,72951697988,1,6646,Danske Bank A/s,DANSKE BANK A/S,institution
0001537014,2840,72493539268,1,178,Candriam S.C.A.,Candriam S.C.A.,institution
0000814133,919,72441325687,1,252,Wasatch Advisors LP,WASATCH ADVISORS LP,institution
0001665241,8280,71472757710,1,6792,Schonfeld Strategic Advisors LLC,Schonfeld Strategic Advisors LLC,institution
0001687241,230,71063205454,1,10748,Castle Hook Partners LP,Castle Hook Partners LP,institution
0001009016,1779,70883965724,1,2921,Fort Washington Investment Advisors Inc /OH/,FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,institution
0001259887,693,70673641330,1,1083,London Co of Virginia,LONDON CO OF VIRGINIA,institution
0001665198,4333,70495290265,1,294,"Kovitz Investment Group Partners, LLC","Kovitz Investment Group Partners, LLC",institution
0001558481,8268,70210772463,1,10936,Arizona State Retirement System,Arizona State Retirement System,institution
0001228242,2766,69846280457,1,8706,BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,institution
0000869589,2759,69804301467,1,7990,Nissay Asset Management Corp /japan/ /adv,NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,institution
0001376113,4228,69710074161,1,6785,Alps Advisors Inc,ALPS ADVISORS INC,institution
0001290668,403,68797491390,1,7734,"Sustainable Growth Advisers, LP","Sustainable Growth Advisers, LP",institution
0001557017,3448,68790914718,1,7281,Capula Management Ltd,Capula Management Ltd,institution
0001009076,9454,68688434182,1,6827,Commerce Bank,COMMERCE BANK,institution
0001279936,300,68199881456,1,9905,Cantillon Capital Management LLC,Cantillon Capital Management LLC,institution
0001749768,1129,67118765557,1,3809,Impax Asset Management Group plc,Impax Asset Management Group plc,institution
0001482880,6712,66396478901,1,7581,"Savant Capital, LLC","Savant Capital, LLC",institution
0000921739,1459,66307176068,1,3312,Nomura Asset Management International Inc.,NOMURA ASSET MANAGEMENT INTERNATIONAL INC.,institution
0001646247,6111,66224673729,1,1653,"Wealthspire Advisors, LLC","Wealthspire Advisors, LLC",institution
0001039765,2008,65920969269,1,5211,ING Groep NV,ING GROEP NV,institution
0000898427,5347,65666905106,1,6694,Axa S.A.,AXA S.A.,institution
0000014661,6362,64621513095,1,4585,Brown Brothers Harriman & Co,BROWN BROTHERS HARRIMAN & CO,institution
0001425851,384,64227057815,1,2240,Pentwater Capital Management LP,Pentwater Capital Management LP,institution
0000096223,6053,63980854510,1,3350,Jefferies Financial Group Inc.,Jefferies Financial Group Inc.,institution
0002062680,1267,63696826871,1,6113,"Rakuten Investment Management, Inc.","Rakuten Investment Management, Inc.",institution
0002024579,4328,63047105963,1,2547,Jain Global LLC,Jain Global LLC,institution
0001555170,13823,63047038695,1,5505,Allworth Financial LP,Allworth Financial LP,institution
0000898419,3386,62779188073,1,6473,Prudential PLC,PRUDENTIAL PLC,institution
0001279396,1563,62280148334,1,7587,Linden Advisors LP,Linden Advisors LP,institution
0001423442,10290,62264248145,1,7917,"O'shaughnessy Asset Management, LLC","O'SHAUGHNESSY ASSET MANAGEMENT, LLC",institution
0000049205,21432,62065244062,1,3143,Huntington National Bank,HUNTINGTON NATIONAL BANK,institution
0001603328,2220,62057408984,1,10943,Forsta Ap-Fonden,FORSTA AP-FONDEN,institution
0001375534,141,61801559356,1,8880,Generation Investment Management LLP,GENERATION INVESTMENT MANAGEMENT LLP,institution
0001484429,199,61588645992,1,6876,Alecta Tjanstepension Omsesidigt,Alecta Tjanstepension Omsesidigt,institution
0001989400,2728,61366343503,1,8107,UniSuper Management Pty Ltd,UniSuper Management Pty Ltd,institution
0001040197,15569,61182148672,1,6219,MAI Capital Management,MAI Capital Management,institution
0001535602,1571,61027935552,1,761,Banque Pictet & Cie SA,BANQUE PICTET & CIE SA,institution
0001904893,175,60859865618,1,3700,PineStone Asset Management Inc.,PineStone Asset Management Inc.,institution
0001352187,1778,60606643823,1,6428,"Clark Capital Management Group, Inc.","Clark Capital Management Group, Inc.",institution
0001553562,652,60493937084,1,4161,AMF Tjanstepension AB,AMF Tjanstepension AB,institution
0001483866,106,59946496683,1,3990,Independent Franchise Partners LLP,Independent Franchise Partners LLP,institution
0001723397,16705,59796607419,1,153,"Steward Partners Investment Advisory, LLC","Steward Partners Investment Advisory, LLC",institution
0001603465,8625,59286869204,1,8841,"Cubist Systematic Strategies, LLC","Cubist Systematic Strategies, LLC",institution
0001512857,7531,59226531459,1,8205,Brevan Howard Capital Management LP,Brevan Howard Capital Management LP,institution
0001281761,4039,58920751435,1,6150,Regions Financial Corp,REGIONS FINANCIAL CORP,institution
0001697723,85338,58682277660,1,4894,AE Wealth Management LLC,AE Wealth Management LLC,institution
0001080107,5902,58607847694,1,4266,D.A. Davidson & Co.,D.A. DAVIDSON & CO.,institution
0001232395,3362,58518957823,1,5758,Silvercrest Asset Management Group LLC,Silvercrest Asset Management Group LLC,institution
0001999606,8047,57610815543,1,5279,TD Waterhouse Canada Inc.,TD Waterhouse Canada Inc.,institution
0000829108,2329,57557757934,1,3717,"Brandywine Global Investment Management, LLC","Brandywine Global Investment Management, LLC",institution
0001791786,110,57391639360,1,7021,Elliott Investment Management L.P.,Elliott Investment Management L.P.,institution
0001698484,1249,57333496306,1,3194,Varma Mutual Pension Insurance Co,Varma Mutual Pension Insurance Co,institution
0000897378,1520,57183440507,1,6218,Congress Asset Management Co,CONGRESS ASSET MANAGEMENT CO,institution
0000107136,8147,57173876177,1,4233,&partners,&PARTNERS,institution
0001081407,4803,56750363042,1,756,Gabelli Funds LLC,GABELLI FUNDS LLC,institution
0001759760,46,55705127676,1,4291,"H&H International Investment, LLC","H&H International Investment, LLC",institution
0001697748,780,55497030100,1,1531,ARK Investment Management LLC,ARK Investment Management LLC,institution
0001352851,5801,54976013616,1,7802,Magnetar Financial LLC,Magnetar Financial LLC,institution
0001607841,104,54941461089,1,6670,"Sc US (ttgp), Ltd.","SC US (TTGP), LTD. ",institution
0001911253,5128,54755904725,1,2732,"HB Wealth Management, LLC","HB Wealth Management, LLC",institution
0001463217,4734,54632374473,1,956,"United Capital Financial Advisors, LLC","UNITED CAPITAL FINANCIAL ADVISORS, LLC",institution
0001534866,2367,54587355297,1,4079,Boston Trust Walden Corp,Boston Trust Walden Corp,institution
0001960050,1012,54255902062,1,7249,Capitolis Liquid Global Markets LLC,Capitolis Liquid Global Markets LLC,institution
0001704268,173,54091460969,1,3803,Mubadala Investment Co PJSC,Mubadala Investment Co PJSC,institution
0001566728,725,53850177463,1,907,"Capital Wealth Planning, LLC","Capital Wealth Planning, LLC",institution
0001127799,1082,53706009475,1,5935,Zurich Insurance Group Ltd/FI,Zurich Insurance Group Ltd/FI,institution
0001908923,2013,53652649975,1,5949,Czech National Bank,Czech National Bank,institution
0002055810,3885,53417201523,1,5334,Eisler Capital Management Ltd.,Eisler Capital Management Ltd.,institution
0001061165,105,52983613167,1,9244,Lone Pine Capital LLC,LONE PINE CAPITAL LLC,institution
0000928196,282,52920829102,1,4323,Harding Loevner LP,Harding Loevner LP,institution
0001165002,1881,52910910518,1,8705,Westwood Holdings Group Inc,WESTWOOD HOLDINGS GROUP INC,institution
0001323255,633,52749393697,1,117,APG Asset Management US Inc.,APG Asset Management US Inc.,institution
0001053321,4054,52150365711,1,3152,OMERS ADMINISTRATION Corp,OMERS ADMINISTRATION Corp,institution
0001123778,565,51658196732,1,1472,"JARISLOWSKY, FRASER Ltd","JARISLOWSKY, FRASER Ltd",institution
0000938206,1645,51555922588,1,4934,Driehaus Capital Management LLC,Driehaus Capital Management LLC,institution
0001315478,537,51269539694,1,953,"Champlain Investment Partners, LLC","Champlain Investment Partners, LLC",institution
0001283072,12149,51232356068,1,1359,Guggenheim Capital LLC,GUGGENHEIM CAPITAL LLC,institution
0001481669,165,51131179835,1,2263,EdgePoint Investment Group Inc.,EdgePoint Investment Group Inc.,institution
0001333986,6269,50891915520,1,9526,"Equitable Holdings, Inc.","Equitable Holdings, Inc.",institution
0001463559,2357,50478356191,1,7513,Alberta Investment Management Corp,Alberta Investment Management Corp,institution
0001542927,170,50310806816,1,2083,National Mutual Insurance Federation of Agricultural Cooperatives,National Mutual Insurance Federation of Agricultural Cooperatives,institution
0001263508,355,50261949075,1,3629,Baker Bros. Advisors LP,BAKER BROS. ADVISORS LP,institution
0001727336,2697,50199275070,1,10417,"First Command Advisory Services, Inc.","First Command Advisory Services, Inc.",institution
0002007591,2605,50172470155,1,1162,Freestone Grove Partners LP,Freestone Grove Partners LP,institution
0002012090,240,50004028153,1,468,Unisphere Establishment,Unisphere Establishment,institution
0000850401,2636,49841547789,1,8143,Tcw Group Inc,TCW GROUP INC,institution
0001664193,7127,49700455212,1,8977,"Aptus Capital Advisors, LLC","Aptus Capital Advisors, LLC",institution
0001056527,4637,49432698822,1,4183,Cibc World Markets Corp,CIBC WORLD MARKETS CORP,institution
0000060086,104,49421926356,1,369,Loews Corp,Loews Corp,institution
0001650290,1532,48994917871,1,4768,Tredje AP-fonden,Tredje AP-fonden,institution
0001798849,183,48458446663,1,5435,Durable Capital Partners LP,Durable Capital Partners LP,institution
0000842180,2861,48381627175,1,9682,"Banco Bilbao Vizcaya Argentaria, S.A.","BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",institution
0001450701,18,48353317302,1,10238,"Thoma Bravo, L.P.","THOMA BRAVO, L.P.",institution
0001637541,6049,48267123749,1,805,Xponance LLC,"XPONANCE, INC.",institution
0001096343,848,47954702486,1,4445,Markel Group Inc.,Markel Group Inc.,institution
0001086483,3183,47680525231,1,4151,Zacks Investment Management,ZACKS INVESTMENT MANAGEMENT,institution
0001109147,519,47579355744,1,3681,Axiom Investors LLC /DE/,AXIOM INVESTORS LLC /DE,institution
0001599900,5040,47367894992,1,3577,"Sequoia Financial Advisors, LLC","Sequoia Financial Advisors, LLC",institution
0001078013,6554,47355920901,1,4072,"Great Lakes Advisors, LLC","GREAT LAKES ADVISORS, LLC",institution
0001540569,4242,46980441658,1,1976,"EP Wealth Advisors, LLC","EP Wealth Advisors, LLC",institution
0001706766,5937,46839638130,1,5093,"Caption Management, LLC","Caption Management, LLC",institution
0001005354,2808,46718787036,1,6826,VIRGINIA RETIREMENT SYSTEMS ET Al,VIRGINIA RETIREMENT SYSTEMS ET Al,institution
0001731012,223,46571112680,1,1122,Alphinity Investment Management Pty Ltd,Alphinity Investment Management Pty Ltd,institution
0001215838,2451,46559449688,1,1241,Jupiter Asset Management Ltd,JUPITER ASSET MANAGEMENT LTD,institution
0001015079,1839,46506808665,1,10487,"Brandes Investment Partners, LP","BRANDES INVESTMENT PARTNERS, LP",institution
0001731509,40,46191906142,1,3201,Sb Investment Advisers (uk) Ltd,SB INVESTMENT ADVISERS (UK) LTD,institution
0001411530,3057,45954250781,1,7009,"Sumitomo Mitsui DS Asset Management Company, Ltd","Sumitomo Mitsui DS Asset Management Company, Ltd",institution
0000821197,3238,45739158659,1,947,Johnson Investment Counsel Inc,JOHNSON INVESTMENT COUNSEL INC,institution
0001279891,6390,45384555881,1,6427,Wolverine Asset Management LLC,WOLVERINE ASSET MANAGEMENT LLC,institution
0002040686,12540,45127865352,1,1858,Police & Firemen's Retirement System of New Jersey,Police & Firemen's Retirement System of New Jersey,institution
0001517857,115,44928897867,1,336,Soroban Capital Partners LP,Soroban Capital Partners LP,institution
0001744317,5347,44555574772,1,3460,"Beacon Pointe Advisors, LLC","Beacon Pointe Advisors, LLC",institution
0000891478,3678,44211008594,1,3146,"Banco Santander, S.A.","Banco Santander, S.A.",institution
0001162170,5268,44186158836,1,3156,Greenleaf Trust,GREENLEAF TRUST,institution
0000932974,2539,44022565319,1,8494,Loring Wolcott & Coolidge Fiduciary Advisors LLP /MA/,LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,institution
0002001019,4431,43989263195,1,10825,NEOS Investment Management LLC,NEOS Investment Management LLC,institution
0001336528,34,43945685207,1,1708,"Pershing Square Capital Management, L.P.","Pershing Square Capital Management, L.P.",institution
0000895213,1222,43758347608,1,3940,"Capital International, Inc./CA/","Capital International, Inc./CA/",institution
0001133639,3186,43467747090,1,8473,New York Life Investment Management LLC,NEW YORK LIFE INVESTMENT MANAGEMENT LLC,institution
0001426092,95,43178522544,1,10735,Longview Partners (Guernsey) LTD,Longview Partners (Guernsey) LTD,institution
0001847838,4614,42972337640,1,1273,B. Metzler seel. Sohn & Co. AG,B. Metzler seel. Sohn & Co. AG,institution
0001367401,961,42949570155,1,6489,Van Lanschot Kempen Investment Management N.V.,VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,institution
0001086318,12000,42772326118,1,894,Intech Investment Management LLC,INTECH INVESTMENT MANAGEMENT LLC,institution
0000842941,1601,42760641004,1,2111,Haverford Trust Co,Haverford Trust Co,institution
0002024532,3761,41933608553,1,1733,Erste Asset Management GmbH,Erste Asset Management GmbH,institution
0001997464,3735,41567096772,1,2612,Marex Group plc,Marex Group plc,institution
0001120927,2979,41447115774,1,4907,Moneta Group Investment Advisors LLC,MONETA GROUP INVESTMENT ADVISORS LLC,institution
0001070134,947,40771143492,1,8876,Mairs & Power Inc,MAIRS & POWER INC,institution
0000351173,1169,40524657110,1,5675,Frontier Capital Management Co LLC,FRONTIER CAPITAL MANAGEMENT CO LLC,institution
0001644465,5470,40481704085,1,1492,"Glenmede Investment Management, LP","Glenmede Investment Management, LP",institution
0000908551,25,40033758662,1,524,Hershey Trust Co,HERSHEY TRUST CO,institution
0000807249,3953,39924628449,1,10909,"Gamco Investors, Inc. et Al","GAMCO INVESTORS, INC. ET AL",institution
0001162777,31,39776218731,1,7445,Partners Value Investments L.P.,Partners Value Investments L.P.,institution
0001112520,74,39762761281,1,3551,Akre Capital Management LLC,AKRE CAPITAL MANAGEMENT LLC,institution
0000764532,268,39743432820,1,1638,Fiduciary Management Inc /WI/,FIDUCIARY MANAGEMENT INC /WI/,institution
0000314949,5378,39723625866,1,8142,Glenmede Trust Co NA,GLENMEDE TRUST CO NA,institution
0001568787,5359,39690969512,1,9250,"Waverly Advisors, LLC","Waverly Advisors, LLC",institution
0001725296,884,39388170070,1,7646,Centersquare Investment Management LLC,CENTERSQUARE INVESTMENT MANAGEMENT LLC,institution
0000024386,588,39255458610,1,311,Cooke & Bieler LP,COOKE & BIELER LP,institution
