cik,fund_rows,fund_aum,distinct_brand_eids,brand_eid,brand_name,brand_canonical_name,brand_entity_type
0002022674,70,158545408.70999998,1,27196,Variant Alternative Lending Fund,Variant Alternative Lending Fund,institution
0001738008,24,158104733.98000002,1,26997,Hedge Fund Guided Portfolio Solution,Hedge Fund Guided Portfolio Solution,institution
0000908187,719,157961799.74000025,1,26713,"PCM Fund, Inc.","PCM Fund, Inc.",institution
0000838131,647,156994990.92999995,1,26656,Nuveen Multi-Market Income Fund,Nuveen Multi-Market Income Fund,institution
0002008638,244,155739383.8500001,1,27179,John Hancock CQS Multi Asset Credit Fund,John Hancock CQS Multi Asset Credit Fund,institution
0001286410,38,155519165.0,1,26822,JP Morgan Access Multi-Strategy Fund LLC,JP Morgan Access Multi-Strategy Fund LLC,institution
0001608530,500,151810525.64000005,1,13,T. Rowe Price,T. Rowe Price,institution
0001212030,30,150781277.06999996,1,26778,"Grosvenor Registered Multi-Strategy Master Fund, LLC","Grosvenor Registered Multi-Strategy Master Fund, LLC",institution
0001054816,183,150268483.82999998,1,19256,"MH Investment Management, Inc.","MH Investment Management, Inc.",institution
0001026634,115,150013953.01000002,0,,,,
0001003924,288,144692608.92,1,10637,SMITHBRIDGE ASSET MANAGEMENT INC/DE,SMITHBRIDGE ASSET MANAGEMENT INC/DE,institution
0001768447,254,141678911.14000002,1,7816,Homestead Advisers Corp,Homestead Advisers Corp,institution
0002007649,193,141173971.03999996,1,27177,Catalyst/Perini Strategic Income Fund,Catalyst/Perini Strategic Income Fund,institution
0001990685,80,140780778.0,1,27158,Niagara Income Opportunities Fund,Niagara Income Opportunities Fund,institution
0002013732,393,140712365.39000005,1,27183,FT Vest Hedged Equity Income Fund: Series A2,FT Vest Hedged Equity Income Fund: Series A2,institution
0002076022,92,139877537.71078897,1,27258,EP Private Capital Fund I,EP Private Capital Fund I,institution
0001817159,147,137164654.52999997,1,27050,RiverNorth Flexible Municipal Income Fund II Inc.,RiverNorth Flexible Municipal Income Fund II Inc.,institution
0000230173,79,137005055.32999998,1,87,Nomura,Nomura,institution
0001847310,27,135519630.09,0,,,,
