outer_top_parent,outer_family,family_match,n_rows,aum_b
8876.0,Trust for Professional Managers,extra_family,422,2.87705470264
8876.0,Trust for Professional Managers,unknown_match,4,0.011911306600000001
8968.0,AMG Funds,extra_family,63,1.21515348289
8968.0,AMG Funds I,extra_family,9,0.006456619780000001
8968.0,AMG Funds III,extra_family,1,0.00053259228
8968.0,AMG Funds IV,extra_family,8,0.0038383730400000002
8968.0,RBB Fund Trust,extra_family,10,0.009108373389999999
8968.0,Third Avenue Trust,extra_family,8,0.08864443744999999
8968.0,Third Avenue Variable Series Trust,extra_family,1,0.00143203727
8968.0,"Tweedy, Browne Fund Inc.",extra_family,16,0.24329980789
8977.0,AIM ETF Products Trust,extra_family,11,0.054644503840000004
8977.0,ETF Series Solutions,extra_family,5,0.1505276744
8994.0,John Hancock Funds II,extra_family,499,7.687640706870001
8994.0,John Hancock Funds II,intra_family,391,26.23639561607
8994.0,John Hancock Funds II,unknown_match,1,0.007850297400000001
8994.0,John Hancock Investment Trust,extra_family,77,3.8247578155599995
8994.0,John Hancock Investment Trust II,extra_family,36,0.27843576168000006
8994.0,John Hancock Variable Insurance Trust,extra_family,1005,4.54304954925
8994.0,John Hancock Variable Insurance Trust,intra_family,58,9.072965813109999
8994.0,John Hancock Variable Insurance Trust,unknown_match,2,0.018792858200000002
8994.0,Mercer Funds,extra_family,39,0.13359969012
8996.0,Brinker Capital Destinations Trust,extra_family,40,0.02801577729
8996.0,Brinker Capital Destinations Trust,unknown_match,1,0.0003733485
8996.0,MML SERIES INVESTMENT FUND,extra_family,3,0.026800969469999998
8998.0,Brinker Capital Destinations Trust,extra_family,69,1.1377681283500003
8998.0,Brinker Capital Destinations Trust,unknown_match,1,0.00147963
9000.0,SEI INSTITUTIONAL MANAGED TRUST,extra_family,35,0.29034253561
9003.0,AdvisorShares Trust,extra_family,85,0.34176107793
9003.0,AdvisorShares Trust,intra_family,2,0.019165800719999997
9013.0,ETF Opportunities Trust,extra_family,349,1.36207064472
9013.0,ETF Opportunities Trust,unknown_match,1,0.0001450215
9013.0,SP Funds Trust,unknown_match,13,0.01058733076
9013.0,Tidal Trust I,extra_family,569,1.31809191784
9013.0,Tidal Trust I,unknown_match,4,0.0063317222999999985
9013.0,Tidal Trust II,extra_family,368,2.89988604253
9013.0,Tidal Trust II,unknown_match,1,0.00015088785
9013.0,Tidal Trust III,extra_family,425,1.8879549562300002
9013.0,Tidal Trust III,unknown_match,3,0.00170455255
9129.0,Hennessy Funds Trust,extra_family,1,0.034274658
9130.0,Columbia Funds Variable Series Trust II,extra_family,13,0.24673676142
9130.0,"EMPOWER FUNDS, INC.",extra_family,21,0.46405459796000004
9130.0,"EMPOWER FUNDS, INC.",unknown_match,1,0.01195578761
9130.0,Nationwide Mutual Funds,extra_family,3,0.00667561469
9130.0,Nationwide Variable Insurance Trust,extra_family,32,0.56811044653
9130.0,"Principal Funds, Inc",extra_family,3,0.00087863351
9130.0,TIMOTHY PLAN,extra_family,42,0.12408687676
9130.0,TIMOTHY PLAN,intra_family,18,0.17944008978999998
9130.0,Victory Portfolios,extra_family,257,4.19139561692
9130.0,Victory Portfolios,unknown_match,1,0.0004005702
9130.0,Victory Portfolios II,extra_family,510,1.9358438092899999
9130.0,Victory Portfolios II,unknown_match,2,0.0019197591
9130.0,Victory Portfolios III,extra_family,928,10.47169988089
9130.0,Victory Portfolios III,intra_family,1,0.00036994607
9130.0,Victory Portfolios III,unknown_match,7,0.04648276515
9130.0,Victory Portfolios IV,extra_family,146,6.155727429290001
9130.0,Victory Portfolios IV,intra_family,13,0.25865846787
9130.0,Victory Portfolios IV,unknown_match,3,0.0620677329
9130.0,Victory Variable Insurance Funds II,extra_family,43,0.09171278755999998
9130.0,Victory Variable Insurance Funds II,intra_family,1,0.00063733174
9130.0,Victory Variable Insurance Funds II,unknown_match,1,0.0022004144
9130.0,Voya Equity Trust,extra_family,39,0.021543437039999995
9130.0,Voya Mutual Funds,extra_family,28,0.030047318799999997
9131.0,"RBB Fund, Inc.",extra_family,8,0.022619328660000004
9179.0,LITMAN GREGORY FUNDS TRUST,extra_family,9,0.02016015965
9181.0,SEI INSTITUTIONAL MANAGED TRUST,extra_family,44,0.98003982217
9191.0,Rydex Dynamic Funds,extra_family,295,0.43053592544
9191.0,Rydex Dynamic Funds,unknown_match,2,0.0012667111999999999
9191.0,Rydex Series Funds,extra_family,1125,1.02411749559
9191.0,Rydex Series Funds,unknown_match,3,0.0009164124
9191.0,Rydex Variable Trust,extra_family,939,0.15635218647999996
9191.0,Rydex Variable Trust,unknown_match,3,0.00031123440000000005
9192.0,EQ Advisors Trust,unknown_match,1,0.04656476081
9192.0,Guardian Variable Products Trust,extra_family,6,0.00350239674
9192.0,Penn Series Funds Inc,extra_family,13,0.6676302459799998
9192.0,Penn Series Funds Inc,intra_family,3,0.0489975645
9192.0,TRANSAMERICA SERIES TRUST,extra_family,9,0.01345664443
9195.0,Putnam Sustainable Leaders Fund,extra_family,11,1.4025277004
9195.0,Putnam Variable Trust,extra_family,24,0.24068934905
9197.0,ALPS SERIES TRUST,extra_family,10,0.024355617
9232.0,American Beacon Institutional Funds Trust,extra_family,34,0.07064696502
9232.0,Bridge Builder Trust,extra_family,227,1.16576599197
9232.0,Bridge Builder Trust,unknown_match,1,0.015057725199999998
9232.0,Catholic Responsible Investments Funds,extra_family,75,0.15639149329000002
9232.0,First Trust Series Fund,extra_family,3,0.0981766505
9232.0,Goldman Sachs Trust II,extra_family,72,0.8151523796199999
9232.0,Goldman Sachs Trust II,intra_family,2,0.14209236594
9232.0,INVESTMENT MANAGERS SERIES TRUST,extra_family,53,1.2794684915399996
9232.0,JNL Series Trust,extra_family,42,0.35478413935
9232.0,JNL Series Trust,intra_family,10,0.46216783121
9232.0,SEI INSTITUTIONAL INVESTMENTS TRUST,extra_family,50,0.032386318830000003
9233.0,Valued Advisers Trust,extra_family,58,0.07399936766999998
9245.0,TRANSAMERICA SERIES TRUST,extra_family,15,1.6645969519399997
9246.0,Clearwater Investment Trust,extra_family,23,0.06801068187
9246.0,Harbor Funds II,extra_family,33,0.04778629776
9246.0,JNL Series Trust,extra_family,1,0.00722840783
9246.0,Symmetry Panoramic Trust,extra_family,135,0.21035203062000007
9246.0,Symmetry Panoramic Trust,unknown_match,14,0.10822976050000002
9246.0,TIFF INVESTMENT PROGRAM,extra_family,142,0.28485528447
9246.0,TIFF INVESTMENT PROGRAM,unknown_match,1,0.0011940258
9256.0,Tactical Investment Series Trust,extra_family,49,0.07506888979
9267.0,Connors Funds,extra_family,16,0.0196984753
9281.0,AMG Funds,extra_family,12,0.0296079861
9283.0,ADVISER MANAGED TRUST,extra_family,137,0.06957698915999999
9283.0,ADVISER MANAGED TRUST,unknown_match,1,0.000426573
9283.0,Brighthouse Funds Trust I,extra_family,5,0.2404562826
9283.0,Domini Investment Trust,extra_family,48,0.23758262003000002
9283.0,EQ Advisors Trust,unknown_match,76,0.57759099667
9283.0,John Hancock Variable Insurance Trust,extra_family,12,0.04703838143
9283.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,20,0.09283869313
9283.0,Penn Series Funds Inc,extra_family,25,0.05560613878
9283.0,Penn Series Funds Inc,unknown_match,1,0.0023014375
9283.0,TRANSAMERICA SERIES TRUST,extra_family,4,0.006723743119999999
9297.0,AIM Investment Funds (Invesco Investment Funds),extra_family,1,0.000356748
9297.0,Brighthouse Funds Trust I,extra_family,35,0.6695823885200001
9297.0,EQ Advisors Trust,unknown_match,280,1.7327300978100002
9297.0,JNL Series Trust,extra_family,69,0.30446423329
9297.0,JNL Series Trust,unknown_match,2,0.009339113299999998
9297.0,MASSMUTUAL PREMIER FUNDS,extra_family,8,0.04596320206
9297.0,MASSMUTUAL SELECT FUNDS,extra_family,16,0.04733921912999999
9297.0,MML SERIES INVESTMENT FUND,extra_family,28,0.11431801964000002
9297.0,MML SERIES INVESTMENT FUND,intra_family,20,0.19846034532999998
9297.0,MML SERIES INVESTMENT FUND,unknown_match,1,0.0010363273
9297.0,MML Series Investment Fund II,extra_family,8,0.01139011716
9297.0,Nationwide Mutual Funds,extra_family,10,0.08899264348000001
9297.0,PACIFIC SELECT FUND,extra_family,8,0.029744169810000002
9297.0,Voya Investors Trust,extra_family,16,0.03452255968
9297.0,Voya Partners Inc,extra_family,28,0.10937278494
9349.0,Advisor Managed Portfolios,extra_family,12,0.12577397836
9355.0,Matrix Advisors Funds Trust,extra_family,9,0.0207213465
9359.0,BERKSHIRE FUNDS,extra_family,25,0.09354932200000002
9487.0,Monteagle Funds,extra_family,8,0.0026134031500000005
9523.0,Advanced Series Trust,extra_family,61,1.1198089609000004
9523.0,Advanced Series Trust,intra_family,1,0.005722783519999999
9523.0,Advanced Series Trust,unknown_match,1,0.0028854822999999996
9523.0,Dunham Funds,extra_family,19,0.00840909393
9523.0,Guardian Variable Products Trust,extra_family,20,0.022138118370000005
9523.0,John Hancock Funds II,extra_family,8,0.01028636169
9523.0,John Hancock Funds III,extra_family,28,5.924266256999999
9523.0,John Hancock Funds III,unknown_match,1,0.1765561987
9523.0,John Hancock Investment Trust,extra_family,4,0.18307723392000003
9523.0,PACIFIC SELECT FUND,extra_family,13,0.038147727959999995
9523.0,PACIFIC SELECT FUND,unknown_match,1,0.003075521
9523.0,"RBB Fund, Inc.",extra_family,131,0.55844486988
9523.0,"RBB Fund, Inc.",unknown_match,1,0.0031650318
9571.0,John Hancock Funds III,extra_family,23,0.27578154378
9571.0,NEW YORK LIFE INVESTMENTS FUNDS,extra_family,22,0.13958139781
9571.0,NEW YORK LIFE INVESTMENTS VP FUNDS TRUST,extra_family,27,0.26275527074
9668.0,EQ Advisors Trust,unknown_match,688,6.741628853799999
9722.0,Exchange Place Advisors Trust,extra_family,132,0.5875279990900001
9722.0,Exchange Place Advisors Trust,intra_family,10,0.09560377876000001
9722.0,Exchange Place Advisors Trust,unknown_match,1,0.0001144715
9722.0,NORTHERN LIGHTS FUND TRUST II,extra_family,30,0.06753833175
9722.0,Valued Advisers Trust,extra_family,7,0.1908995626
9730.0,Papp Investment Trust,extra_family,3,0.0086582625
9823.0,STATE STREET INSTITUTIONAL FUNDS,extra_family,33,0.040885704030000004
9823.0,STATE STREET VARIABLE INSURANCE SERIES FUNDS INC,extra_family,410,0.15166944173000002
9823.0,STATE STREET VARIABLE INSURANCE SERIES FUNDS INC,intra_family,7,0.28559615140000005
9823.0,STATE STREET VARIABLE INSURANCE SERIES FUNDS INC,unknown_match,1,0.0005398572
9839.0,ADVISORS' INNER CIRCLE FUND,extra_family,4,0.01193203217
9845.0,Total Fund Solution,extra_family,1,0.00087461925
9857.0,Hennessy Funds Trust,extra_family,4,0.011053931
9858.0,ADVISER MANAGED TRUST,extra_family,4,0.04574617753
9858.0,SEI ASSET ALLOCATION TRUST,extra_family,3,0.0048908658499999995
9858.0,SEI ASSET ALLOCATION TRUST,intra_family,37,0.18048731847
9858.0,SEI EXCHANGE TRADED FUNDS,extra_family,77,0.5845266728699999
9858.0,SEI INSTITUTIONAL INVESTMENTS TRUST,extra_family,513,1.6522006075999998
9858.0,SEI INSTITUTIONAL INVESTMENTS TRUST,intra_family,2,0.00154935846
9858.0,SEI INSTITUTIONAL INVESTMENTS TRUST,unknown_match,2,0.00951419295
9858.0,SEI INSTITUTIONAL MANAGED TRUST,extra_family,301,0.5868118135799999
9858.0,SEI INSTITUTIONAL MANAGED TRUST,intra_family,1,0.00016404
9858.0,SEI INSTITUTIONAL MANAGED TRUST,unknown_match,2,0.0031704602999999996
9868.0,INTEGRITY FUNDS,extra_family,7,0.001794985
9868.0,SARATOGA ADVANTAGE TRUST,extra_family,5,0.00040892566000000005
9870.0,John Hancock Funds II,extra_family,17,0.03799684283000001
9904.0,Catholic Responsible Investments Funds,extra_family,61,1.0371095124699998
9904.0,Catholic Responsible Investments Funds,unknown_match,1,0.0089875035
9904.0,TIAA-CREF Funds,extra_family,1541,147.0811075475
9904.0,TIAA-CREF Funds,unknown_match,4,0.132348852
9904.0,TIAA-CREF Life Funds,extra_family,426,0.48628313945
9904.0,TIAA-CREF Life Funds,unknown_match,1,0.0011903435
9914.0,Guardian Variable Products Trust,extra_family,1,0.0065103481
9935.0,Brighthouse Funds Trust I,extra_family,14,0.08584822968
9935.0,Brighthouse Funds Trust II,intra_family,79,16.81773269056
9935.0,Brown Advisory Funds,extra_family,9,0.82263154872
9935.0,Columbia Funds Variable Series Trust II,extra_family,1,0.0058972425
9935.0,Domini Investment Trust,extra_family,6,0.02200143546
9935.0,"EMPOWER FUNDS, INC.",extra_family,31,0.15420757919
9935.0,Goldman Sachs Trust II,extra_family,21,0.11818979331999999
9935.0,Goldman Sachs Trust II,intra_family,1,0.049545021659999994
9935.0,Guardian Variable Products Trust,extra_family,65,0.34086933239
9935.0,"HARTFORD MUTUAL FUNDS, INC",extra_family,161,12.933115519970002
9935.0,"HARTFORD MUTUAL FUNDS, INC",intra_family,52,2.43290843921
9935.0,HARTFORD SERIES FUND INC,extra_family,105,3.0085974674899996
9935.0,HARTFORD SERIES FUND INC,unknown_match,1,0.0110027124
9935.0,HC Capital Trust,unknown_match,94,0.0234948388
9935.0,John Hancock Funds II,extra_family,6,0.02071230755
9935.0,John Hancock Funds III,extra_family,14,1.4317901785900002
9935.0,John Hancock Investment Trust,extra_family,4,0.07788674193
9935.0,John Hancock Variable Insurance Trust,extra_family,340,1.28877620125
9935.0,John Hancock Variable Insurance Trust,intra_family,7,6.18584121242
9935.0,John Hancock Variable Insurance Trust,unknown_match,1,0.0051813163
9935.0,MASSMUTUAL SELECT FUNDS,extra_family,6,0.01968226445
9935.0,MML SERIES INVESTMENT FUND,extra_family,19,0.11427316036999999
9935.0,MML SERIES INVESTMENT FUND,intra_family,20,0.26231614334
9935.0,NEW YORK LIFE INVESTMENTS FUNDS,extra_family,7,0.12146140276
9935.0,NEW YORK LIFE INVESTMENTS VP FUNDS TRUST,extra_family,22,0.12525643002000003
9935.0,NEW YORK LIFE INVESTMENTS VP FUNDS TRUST,unknown_match,1,0.0024450472
9935.0,NORTHWESTERN MUTUAL SERIES FUND INC,extra_family,12,0.07287793015
9935.0,NORTHWESTERN MUTUAL SERIES FUND INC,intra_family,1,0.00805065506
9935.0,Nationwide Mutual Funds,extra_family,20,0.22989703610000004
9935.0,PACIFIC SELECT FUND,extra_family,8,0.06662092682
9935.0,RUSSELL INVESTMENT CO,extra_family,54,0.13055593261999998
9935.0,SEASONS SERIES TRUST,extra_family,160,0.4697628079399999
9935.0,SEASONS SERIES TRUST,unknown_match,1,0.0001211957
9935.0,SEI INSTITUTIONAL INTERNATIONAL TRUST,extra_family,7,0.0406488765
9935.0,SUNAMERICA SERIES TRUST,extra_family,13,0.060803003009999995
9935.0,VALIC Co I,extra_family,86,0.20715954923000002
9949.0,Virtus Asset Trust,extra_family,20,0.12866739894
9951.0,ALPS SERIES TRUST,extra_family,12,0.14891552525
9953.0,"RBB Fund, Inc.",extra_family,22,11.02118331345
9955.0,Aegis Funds,extra_family,7,0.05387572281999999
9970.0,ARCHER INVESTMENT SERIES TRUST,extra_family,49,0.030810303090000005
9970.0,ARCHER INVESTMENT SERIES TRUST,unknown_match,1,0.00026065575
9981.0,Smead Funds Trust,extra_family,5,0.66702161688
9982.0,GoodHaven Funds Trust,extra_family,6,0.09916834438
10046.0,Perpetual Americas Funds Trust,extra_family,14,0.019831753950000003
10046.0,Perpetual Americas Funds Trust,intra_family,1,0.02311636984
10046.0,SEI INSTITUTIONAL INVESTMENTS TRUST,extra_family,73,0.016572330030000002
10133.0,Old Westbury Funds Inc,extra_family,103,0.9168086395599999
10133.0,Old Westbury Funds Inc,intra_family,2,0.013878308270000002
10133.0,SEI INSTITUTIONAL INTERNATIONAL TRUST,extra_family,1,0.02158257169
10178.0,COLUMBIA ACORN TRUST,extra_family,14,0.34241349615
10178.0,COLUMBIA ACORN TRUST,intra_family,11,1.2874805703299999
10178.0,COLUMBIA FUNDS SERIES TRUST,extra_family,269,3.1348809770400003
10178.0,COLUMBIA FUNDS SERIES TRUST,intra_family,3,0.01610798583
10178.0,COLUMBIA FUNDS SERIES TRUST,unknown_match,1,0.00482307765
10178.0,COLUMBIA FUNDS SERIES TRUST I,extra_family,284,23.99466766262
10178.0,COLUMBIA FUNDS SERIES TRUST I,intra_family,2,0.00318580137
10178.0,COLUMBIA FUNDS SERIES TRUST I,unknown_match,1,0.016556101099999998
10178.0,COLUMBIA FUNDS VARIABLE INSURANCE TRUST,extra_family,115,6.00062686526
10178.0,COLUMBIA FUNDS VARIABLE INSURANCE TRUST,intra_family,86,7.46734800699
10178.0,COLUMBIA FUNDS VARIABLE SERIES TRUST,extra_family,11,0.0657220594
10178.0,Columbia Funds Series Trust,intra_family,32,2.07267622161
10178.0,Columbia Funds Series Trust I,extra_family,87,1.7837898624200001
10178.0,Columbia Funds Series Trust I,intra_family,1,0.013937072
10178.0,Columbia Funds Series Trust I,unknown_match,1,0.000697302
10178.0,Columbia Funds Series Trust II,extra_family,279,11.47697561401
10178.0,Columbia Funds Series Trust II,intra_family,68,3.4289166185999997
10178.0,Columbia Funds Series Trust II,unknown_match,2,0.06637689
10178.0,Columbia Funds Variable Series Trust II,extra_family,252,11.957713862060002
10178.0,Columbia Funds Variable Series Trust II,intra_family,92,15.451436964640001
10178.0,Columbia Funds Variable Series Trust II,unknown_match,1,0.0035295646
10179.0,ADVISORS' INNER CIRCLE FUND,extra_family,4,1.3875564947999999
10226.0,Unified Series Trust,extra_family,141,0.23475087308999998
10226.0,Unified Series Trust,unknown_match,1,0.0003595845
10443.0,Allianz Variable Insurance Products Trust,extra_family,38,0.1703096018
10443.0,AuguStar Variable Insurance Products Fund Inc,extra_family,15,0.030206135680000003
10443.0,FIDELITY COVINGTON TRUST,extra_family,263,6.4690320669400005
10443.0,FIDELITY COVINGTON TRUST,intra_family,2,0.01311020544
10443.0,FIDELITY COVINGTON TRUST,unknown_match,1,0.0216934515
10443.0,Fidelity Aberdeen Street Trust,intra_family,1961,471.9558179864401
10443.0,Fidelity Advisor Series I,extra_family,180,12.32820366278
10443.0,Fidelity Advisor Series I,unknown_match,2,0.105701046
10443.0,Fidelity Advisor Series II,extra_family,10,0.37549533188
10443.0,Fidelity Advisor Series II,intra_family,2,3.3939378694299998
10443.0,Fidelity Advisor Series VII,extra_family,59,2.76957370883
10443.0,Fidelity Advisor Series VII,unknown_match,1,0.034299
10443.0,Fidelity Advisor Series VIII,extra_family,7,0.07894621095
10443.0,Fidelity Capital Trust,extra_family,106,5.47299576159
10443.0,Fidelity Capital Trust,intra_family,1,8.59000076149
10443.0,Fidelity Central Investment Portfolios LLC,extra_family,72,4.96937430495
10443.0,Fidelity Central Investment Portfolios LLC,intra_family,1,0.01858256737
10443.0,Fidelity Central Investment Portfolios LLC,unknown_match,1,0.086552496
10443.0,Fidelity Charles Street Trust,extra_family,1,0.00045451131
10443.0,Fidelity Charles Street Trust,intra_family,173,38.7165207955
10443.0,Fidelity Commonwealth Trust,extra_family,94,2.2294914807500006
10443.0,Fidelity Concord Street Trust,extra_family,2020,280.39265623542997
10443.0,Fidelity Concord Street Trust,intra_family,17,0.71782807423
10443.0,Fidelity Concord Street Trust,unknown_match,13,4.643916919699999
10443.0,Fidelity Contrafund,extra_family,180,88.02896820157
10443.0,Fidelity Contrafund,unknown_match,4,0.685573816
10443.0,Fidelity Covington Trust,extra_family,696,8.94782316315
10443.0,Fidelity Covington Trust,intra_family,8,0.11937441981000001
10443.0,Fidelity Covington Trust,unknown_match,12,0.10858458391000002
10443.0,Fidelity Destiny Portfolios,extra_family,73,2.74602441997
10443.0,Fidelity Destiny Portfolios,unknown_match,1,0.01663439
10443.0,Fidelity Devonshire Trust,extra_family,227,11.88833194145
10443.0,Fidelity Devonshire Trust,intra_family,1,0.036474972
10443.0,Fidelity Devonshire Trust,unknown_match,4,0.143260695
10443.0,Fidelity Financial Trust,extra_family,32,1.90955289461
10443.0,Fidelity Financial Trust,intra_family,2,0.07949953
10443.0,Fidelity Financial Trust,unknown_match,1,0.062333715
10443.0,Fidelity Greenwood Street Trust,extra_family,81,0.16820063304
10443.0,Fidelity Greenwood Street Trust,intra_family,11,0.00955558216
10443.0,Fidelity Hastings Street Trust,extra_family,89,13.025122623439998
10443.0,Fidelity Hastings Street Trust,unknown_match,1,0.072028548
10443.0,Fidelity Income Fund,extra_family,1,0.00348803556
10443.0,Fidelity Income Fund,intra_family,236,0.5446376943399999
10443.0,Fidelity Investment Trust,extra_family,77,3.0388400114799996
10443.0,Fidelity Magellan Fund,extra_family,18,6.208102809230001
10443.0,Fidelity Merrimack Street Trust,extra_family,1,6.9000000000000006e-09
10443.0,Fidelity Mt. Vernon Street Trust,extra_family,187,25.63919003685
10443.0,Fidelity Mt. Vernon Street Trust,unknown_match,3,0.03634539045
10443.0,Fidelity Puritan Trust,extra_family,308,19.43680588975
10443.0,Fidelity Puritan Trust,intra_family,10,33.48032498645
10443.0,Fidelity Puritan Trust,unknown_match,4,0.23850693979999998
10443.0,Fidelity Rutland Square Trust II,extra_family,475,69.8696591978
10443.0,Fidelity Rutland Square Trust II,intra_family,72,131.91349480483
10443.0,Fidelity Rutland Square Trust II,unknown_match,5,2.2902745118400003
10443.0,Fidelity Salem Street Trust,extra_family,1776,43.84630175341
10443.0,Fidelity Salem Street Trust,intra_family,19,1.2991656821200002
10443.0,Fidelity Salem Street Trust,unknown_match,13,0.74511379525
10443.0,Fidelity School Street Trust,extra_family,34,0.34535988044
10443.0,Fidelity School Street Trust,intra_family,1,0.05269118835
10443.0,Fidelity School Street Trust,unknown_match,1,7.97364e-05
10443.0,Fidelity Securities Fund,extra_family,284,47.786583582510005
10443.0,Fidelity Select Portfolios,extra_family,161,16.32647819918
10443.0,Fidelity Select Portfolios,intra_family,2,0.006859811
10443.0,Fidelity Select Portfolios,unknown_match,5,0.27720188689999997
10443.0,Fidelity Summer Street Trust,extra_family,233,0.46131995869
10443.0,Fidelity Summer Street Trust,intra_family,2,4.141944e-05
10443.0,Fidelity Summer Street Trust,unknown_match,2,0.00035102415
10443.0,Fidelity Trend Fund,extra_family,20,1.0020254589200002
10443.0,Guardian Variable Products Trust,extra_family,43,0.05493417446
10443.0,JNL Series Trust,extra_family,72,0.06663394822999999
10443.0,JNL Series Trust,unknown_match,1,8.8055e-05
10443.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,36,0.17015648168
10443.0,MML SERIES INVESTMENT FUND,extra_family,12,0.051091084009999996
10443.0,PACIFIC SELECT FUND,extra_family,28,0.34628101011999995
10443.0,Variable Insurance Products Fund,extra_family,122,5.821263190560001
10443.0,Variable Insurance Products Fund,unknown_match,2,0.06395231879999999
10443.0,Variable Insurance Products Fund II,extra_family,670,14.01377103282
10443.0,Variable Insurance Products Fund II,unknown_match,5,0.13102497016
10443.0,Variable Insurance Products Fund III,extra_family,166,7.101448704890001
10443.0,Variable Insurance Products Fund III,unknown_match,1,0.021218328
10443.0,Variable Insurance Products Fund IV,extra_family,68,1.09174706016
10443.0,Variable Insurance Products Fund IV,unknown_match,2,0.025391152
10443.0,Variable Insurance Products Fund V,extra_family,321,10.86149334833
10443.0,Variable Insurance Products Fund V,intra_family,327,11.09729939079
10443.0,Variable Insurance Products Fund VI,extra_family,59,0.00412456152
10466.0,TRANSAMERICA SERIES TRUST,extra_family,9,0.11777199927000001
10491.0,JNL Series Trust,extra_family,20,0.20804798356999998
10501.0,NORTHERN LIGHTS FUND TRUST III,extra_family,111,0.5372824001900001
10501.0,NORTHERN LIGHTS FUND TRUST III,intra_family,1,0.00018248424
10501.0,NORTHERN LIGHTS FUND TRUST III,unknown_match,1,0.0005573081
10507.0,Brinker Capital Destinations Trust,extra_family,31,0.16655620246999997
10507.0,SEI INSTITUTIONAL INVESTMENTS TRUST,extra_family,50,0.29768584340000004
10507.0,Touchstone Funds Group Trust,extra_family,17,0.07175102812
10509.0,ALLSPRING MASTER TRUST,extra_family,45,0.09404192823
10509.0,"EMPOWER FUNDS, INC.",extra_family,33,0.51016854908
10509.0,"EMPOWER FUNDS, INC.",unknown_match,1,0.00214133752
10509.0,Optimum Fund Trust,extra_family,29,0.07145304965
10513.0,ALPS VARIABLE INVESTMENT TRUST,extra_family,58,0.73364665026
10513.0,Fortune V Separate Account,extra_family,58,0.13926183627000002
10513.0,Morningstar Funds Trust,extra_family,59,-0.00416810499
10521.0,GUINNESS ATKINSON FUNDS,extra_family,11,0.006283770759999999
10536.0,ADVISORS' INNER CIRCLE FUND,extra_family,20,0.0863804119
10550.0,Manager Directed Portfolios,extra_family,46,0.6440560795799999
10551.0,NORTHERN LIGHTS FUND TRUST III,extra_family,23,0.025303390420000002
10557.0,New Age Alpha Funds Trust,extra_family,140,0.17451270118
10557.0,New Age Alpha Funds Trust,intra_family,1,0.000721968
10557.0,New Age Alpha Funds Trust,unknown_match,1,0.0002281425
10557.0,New Age Alpha Variable Funds Trust,extra_family,174,0.2124171274
10557.0,New Age Alpha Variable Funds Trust,intra_family,1,0.0017136327
10583.0,VANGUARD WHITEHALL FUNDS,extra_family,14,0.65873663143
10602.0,Wilshire Mutual Funds Inc,extra_family,52,0.03395138541
10620.0,Angel Oak Funds Trust,extra_family,7,0.044426829189999996
10620.0,Angel Oak Funds Trust,intra_family,3,0.02453402868
10637.0,MANOR INVESTMENT FUNDS INC,extra_family,11,0.00584951318
10638.0,"Bridgeway Funds, Inc.",extra_family,155,0.22665266566000003
10645.0,Buffalo Funds,extra_family,72,0.27183241182
10677.0,HARBOR FUNDS,extra_family,18,0.15954453728999998
10697.0,Brighthouse Funds Trust I,extra_family,6,0.10026786073999999
10697.0,New York Life Investments Active ETF Trust,extra_family,9,0.0005770205800000001
10697.0,Voya Investors Trust,extra_family,9,0.01361484841
10744.0,EQ Advisors Trust,unknown_match,31,0.249123656
10744.0,Perpetual Americas Funds Trust,extra_family,26,0.13375805417999997
10744.0,"Principal Funds, Inc",extra_family,5,0.489445612790002
10744.0,RUSSELL INVESTMENT CO,extra_family,69,0.44590688579000004
10744.0,Touchstone Strategic Trust,extra_family,27,0.65633846207
10744.0,Venerable Variable Insurance Trust,extra_family,20,0.024266517329999997
10861.0,Williamsburg Investment Trust,extra_family,17,0.026212024619999996
10876.0,Valued Advisers Trust,extra_family,105,0.22719494592000003
10909.0,1290 Funds,extra_family,12,0.013892687
10909.0,EQ Advisors Trust,unknown_match,118,0.011069002639999999
10914.0,PGIM ETF Trust,extra_family,49,0.06416987021
10914.0,PGIM ETF Trust,intra_family,13,0.23756119287999997
10914.0,PGIM ETF Trust,unknown_match,1,0.0007035124499999999
10914.0,PGIM Rock ETF Trust,intra_family,4,0.015084070940000001
10914.0,"Prudential Global Total Return Fund, Inc.",extra_family,6,0.00854588031
10914.0,Prudential Investment Portfolios 4,extra_family,2,0.070517532
10914.0,Prudential Investment Portfolios 8,extra_family,2,5.272780000000001e-06
10914.0,"Prudential Investment Portfolios, Inc. 14",extra_family,7,0.01586575037
10914.0,"Prudential Investment Portfolios, Inc. 15",extra_family,10,0.24971840179000002
10914.0,"Prudential Investment Portfolios, Inc. 17",extra_family,12,0.37383059539999997
10914.0,"Prudential National Muni Fund, Inc.",extra_family,2,0.021284749199999998
11038.0,Horizon Funds,extra_family,191,0.54064235147
11038.0,Horizon Funds,unknown_match,3,0.0013767441
11164.0,"Calvert Variable Trust, Inc.",extra_family,21,0.133766785
11164.0,Clearwater Investment Trust,extra_family,115,0.37592921551
11164.0,Clearwater Investment Trust,unknown_match,1,0.0020471987
11164.0,Eaton Vance Mutual Funds Trust,extra_family,2,6.0467269122
11164.0,GuideStone Funds,extra_family,79,0.07548826221
11164.0,GuideStone Funds,intra_family,87,11.752803652559997
