crd,firm_name,legal_name,city,state,aum_billions,name_match_score,flag
165224,"BETA WEALTH GROUP, INC","BETA WEALTH GROUP, INC",SAN DIEGO,CA,0.43,100,MINOR_VARIANT
168494,HOBART WEALTH,"HOBART PRIVATE CAPITAL, LLC",CHARLOTTE,NC,0.43,45,DBA_MISMATCH
281778,ALTMAN ADVISORS,"ALTMAN ADVISORS, INC",CHICAGO,IL,0.43,86,MINOR_VARIANT
286211,PENOBSCOT FINANCIAL ADVISORS,PENOBSCOT WEALTH MANAGEMENT,PORTLAND,ME,0.43,51,DBA_MISMATCH
299404,"THE MENARD FINANCIAL GROUP, LLC","THE MENARD FINANCIAL GROUP, LLC",HOUSTON,TX,0.43,100,MINOR_VARIANT
310406,VENATOR MANAGEMENT LLC,VENATOR MANAGEMENT LLC,PITTSBURGH,PA,0.43,100,MINOR_VARIANT
321705,"BEACON BRIDGE WEALTH PARTNERS, LLC","BEACON BRIDGE WEALTH PARTNERS, LLC",LOWER GWYNEDD,PA,0.43,100,MINOR_VARIANT
327008,GGM FINANCIAL LLC,GGM FINANCIAL LLC,COLUMBUS,OH,0.43,100,MINOR_VARIANT
331352,"FOUNDERS GROVE WEALTH PARTNERS, LLC","FOUNDERS GROVE WEALTH PARTNERS, LLC",RICHMOND,VA,0.43,100,MINOR_VARIANT
308358,"PING CAPITAL MANAGEMENT, INC.","PING CAPITAL MANAGEMENT, INC.",NEW YORK,NY,0.43,100,MINOR_VARIANT
109608,"GABLES CAPITAL MANAGEMENT, INC.",GABLES CAPITAL MANAGEMENT INC,MIAMI,FL,0.42,97,MINOR_VARIANT
110281,OBRIEN GREENE & CO INC,OBRIEN GREENE & CO INC,MEDIA,PA,0.42,100,MINOR_VARIANT
142214,SAMALIN WEALTH,"SAMALIN INVESTMENT COUNSEL, LLC",CHAPPAQUA,NY,0.42,31,DBA_MISMATCH
147360,"COURAGE MILLER PARTNERS, LLC","COURAGE MILLER PARTNERS, LLC",NORFOLK,VA,0.42,100,MINOR_VARIANT
165833,"OGBORNE CAPITAL MANAGEMENT, LLC.","OGBORNE CAPITAL MANAGEMENT, LLC.",SAN FRANCISCO,CA,0.42,100,MINOR_VARIANT
167238,"LAVACA CAPITAL, LLC","LAVACA CAPITAL, LLC",HOUSTON,TX,0.42,100,MINOR_VARIANT
167353,"GENESEE CAPITAL ADVISORS, LLC","GENESEE CAPITAL ADVISORS, LLC",AUBURN,NY,0.42,100,MINOR_VARIANT
285688,DIVERGENT PLANNING,"DIVERGENT PLANNING, LLC",BETHESDA,MD,0.42,88,MINOR_VARIANT
311698,CAPITAL WEALTH INVESTMENTS,"ZULLO INVESTMENT GROUP, INC.",SCRANTON,PA,0.42,56,DBA_MISMATCH
328007,BALANCED WEALTH GROUP LLC,BALANCED WEALTH GROUP LLC,WESTLAKE,OH,0.42,100,MINOR_VARIANT
328693,MASTER'S WEALTH MANAGEMENT INC.,MASTER'S WEALTH MANAGEMENT INC.,LANCASTER,PA,0.42,100,MINOR_VARIANT
160815,SPARK INVESTMENT MANAGEMENT LLC,SPARK INVESTMENT MANAGEMENT LLC,NEW YORK,NY,0.42,100,MINOR_VARIANT
1331,"BROWN, LISLE/CUMMINGS, INC","BROWN, LISLE/CUMMINGS, INC.",PROVIDENCE,RI,0.41,98,MINOR_VARIANT
38747,GREENBERG FINANCIAL GROUP,GREENBERG FINANCIAL GROUP,TUCSON,AZ,0.41,100,MINOR_VARIANT
104640,"KEYSTONE FINANCIAL PLANNING, INC","KEYSTONE FINANCIAL PLANNING, INC",WESTLAKE,OH,0.41,100,MINOR_VARIANT
104780,FIRST CITY CAPITAL MANAGEMENT INC,FIRST CITY CAPITAL MANAGEMENT INC,SAVANNAH,GA,0.41,100,MINOR_VARIANT
105939,IMS CAPITAL MANAGEMENT,IMS CAPITAL MANAGEMENT LLC,CLACKAMAS,OR,0.41,92,MINOR_VARIANT
106593,CYPRESS ASSET MANAGEMENT INC,CYPRESS ASSET MANAGEMENT INC,HOUSTON,TX,0.41,100,MINOR_VARIANT
109441,COMPASS FINANCIAL SERVICES,"COMPASS FINANCIAL SERVICES, INC.",WEST DES MOINES,IA,0.41,90,MINOR_VARIANT
112105,"STUART CHAUSSÉE & ASSOCIATES, INC.","STUART CHAUSSÉE & ASSOCIATES, INC.",,,0.41,100,MINOR_VARIANT
114957,"PROFESSIONAL FINANCIAL SOLUTIONS, LLC","PROFESSIONAL FINANCIAL SOLUTIONS, LLC",FAIRFAX,VA,0.41,100,MINOR_VARIANT
116744,"TAYLOR FINANCIAL GROUP, INC.","TAYLOR FINANCIAL GROUP, INC.",ROANOKE,VA,0.41,100,MINOR_VARIANT
125186,"COMPASS FINANCIAL GROUP, INC.","COMPASS FINANCIAL GROUP, INC.",DEERFIELD BEACH,FL,0.41,100,MINOR_VARIANT
127284,PRUDENT INVESTORS,"PRUDENT INVESTORS NETWORK, INC.",LAKE FOREST,CA,0.41,71,DBA_MISMATCH
169574,"NOVA R WEALTH, INC.","NOVA R WEALTH, INC.",OVERLAND PARK,KS,0.41,100,MINOR_VARIANT
170807,"ENCOMPASS WEALTH ADVISORS, LLC","ENCOMPASS WEALTH ADVISORS, LLC",PORTLAND,OR,0.41,100,MINOR_VARIANT
171266,"CYPRESS CAPITAL, LLC","CYPRESS CAPITAL, LLC",FRANKLIN,TN,0.41,100,MINOR_VARIANT
277031,"EQUITA FINANCIAL NETWORK, INC.","EQUITA FINANCIAL NETWORK, INC.",FORT WASHINGTON,PA,0.41,100,MINOR_VARIANT
282405,"CLARITY CAPITAL ADVISORS, LLC","CLARITY CAPITAL ADVISORS, LLC",LAKEWOOD RANCH,FL,0.41,100,MINOR_VARIANT
287538,"MOKOSAK ADVISORY GROUP, LLC","MOKOSAK ADVISORY GROUP, LLC",URBANDALE,IA,0.41,100,MINOR_VARIANT
299263,"SOCHA FINANCIAL GROUP, LLC","SOCHA FINANCIAL GROUP, LLC",CORNING,NY,0.41,100,MINOR_VARIANT
310394,"NORTHBRIDGE FINANCIAL GROUP, LLC","NORTHBRIDGE FINANCIAL GROUP, LLC",TAMPA,FL,0.41,100,MINOR_VARIANT
316408,WATERSHED PRIVATE WEALTH,WATERSHED PRIVATE WEALTH LLC,OAK BROOK,IL,0.41,92,MINOR_VARIANT
106454,HAYEK KALLEN INVESTMENT MANAGEMENT L.L.C.,HAYEK KALLEN INVESTMENT MANAGEMENT L.L.C.,FAIRHOPE,AL,0.4,100,MINOR_VARIANT
106796,INVESTORS ASSET MANAGEMENT OF GEORGIA INC,INVESTORS ASSET MANAGEMENT OF GEORGIA INC,ATLANTA,GA,0.4,100,MINOR_VARIANT
108365,"FEE-ONLY FINANCIAL PLANNING, L.C.","FEE-ONLY FINANCIAL PLANNING, L.C.",,,0.4,100,MINOR_VARIANT
111782,THE STERLING GROUP,"STERLING GROUP WEALTH MANAGEMENT, LLC",PASADENA,CA,0.4,62,DBA_MISMATCH
122035,LAUREL WEALTH PLANNING,LAUREL WEALTH PLANNING LLC,EDINA,MN,0.4,92,MINOR_VARIANT
124663,ARCATAUR CAPITAL MANAGEMENT LLC,ARCATAUR CAPITAL MANAGEMENT LLC,MILWAUKEE,WI,0.4,100,MINOR_VARIANT
126928,"SEASCAPE CAPITAL MANAGEMENT,LLC","SEASCAPE CAPITAL MANAGEMENT,LLC",PORTSMOUTH,NH,0.4,100,MINOR_VARIANT
140551,"THE CAPITAL ADVISORY GROUP ADVISORY SERVICES, LLC","THE CAPITAL ADVISORY GROUP ADVISORY SERVICES, LLC",PHOENIX,AZ,0.4,100,MINOR_VARIANT
146384,"CAPE INVESTMENT ADVISORY, INC.","CAPE INVESTMENT ADVISORY, INC.",MCDONOUGH,GA,0.4,100,MINOR_VARIANT
150483,"VISIONARY HORIZONS, LLC","VISIONARY HORIZONS, LLC",KNOXVILLE,TN,0.4,100,MINOR_VARIANT
157852,"TILIA FIDUCIARY PARTNERS, INC.","TILIA FIDUCIARY PARTNERS, INC.",WILMINGTON,NC,0.4,100,MINOR_VARIANT
162724,WEALTH ADVISORS OF TAMPA BAY,WEALTH ADVISORS OF TAMPA BAY LLC,TAMPA,FL,0.4,93,MINOR_VARIANT
167790,CLIENT 1ST ADVISORY GROUP,CLIENT 1ST ADVISORY GROUP LLC,DUNEDIN,FL,0.4,93,MINOR_VARIANT
173399,"SAGE PRIVATE WEALTH GROUP, LLC","SAGE PRIVATE WEALTH GROUP, LLC",OAKBROOK TERRACE,IL,0.4,100,MINOR_VARIANT
285713,"SWMG HOLDINGS, LLC","SWMG HOLDINGS, LLC",,,0.4,100,MINOR_VARIANT
286085,"IAMS WEALTH MANAGEMENT, LLC","IAMS WEALTH MANAGEMENT, LLC",OMAHA,NE,0.4,100,MINOR_VARIANT
290734,THAYER PARTNERS LLC,THAYER PARTNERS LLC,,,0.4,100,MINOR_VARIANT
291029,"RBA WEALTH MANAGEMENT, LLC","RBA WEALTH MANAGEMENT, LLC",NEWPORT BEACH,CA,0.4,100,MINOR_VARIANT
292278,MORTON BROWN FAMILY WEALTH LLC,MORTON BROWN FAMILY WEALTH LLC,ALLENTOWN,PA,0.4,100,MINOR_VARIANT
301071,"QP WEALTH MANAGEMENT, LLC","QP WEALTH MANAGEMENT, LLC",BOCA RATON,FL,0.4,100,MINOR_VARIANT
310026,SEVEN GRAND MANAGERS LLC,SEVEN GRAND MANAGERS LLC,BRONXVILLE,NY,0.4,100,MINOR_VARIANT
13348,CURBSTONE FINANCIAL MANAGEMENT CORP.,CURBSTONE FINANCIAL MANAGEMENT CORPORATION,MANCHESTER,NH,0.39,90,MINOR_VARIANT
45452,"WEALTH MANAGEMENT RESOURCES, INC.","WEALTH MANAGEMENT RESOURCES, INC.",SMITHFIELD,RI,0.39,100,MINOR_VARIANT
104540,LAKESIDE ADVISORS INC,LAKESIDE ADVISORS INC,SEATTLE,WA,0.39,100,MINOR_VARIANT
104728,BEATON MANAGEMENT CO INC,BEATON MANAGEMENT CO INC,HAVERHILL,MA,0.39,100,MINOR_VARIANT
105978,SANTORI & PETERS,"SANTORI & PETERS, INC.",CANONSBURG,PA,0.39,84,MINOR_VARIANT
106615,"SIERRA INVESTMENT MANAGEMENT, LLC","SIERRA INVESTMENT MANAGEMENT, LLC",SANTA MONICA,CA,0.39,100,MINOR_VARIANT
107196,PETRA FINANCIAL ADVISORS INC,PETRA FINANCIAL ADVISORS INC,COLORADO SPRINGS,CO,0.39,100,MINOR_VARIANT
128866,STONEHEARTH CAPITAL MANAGEMENT,STONEHEARTH CAPITAL MANAGEMENT LLC,DANVERS,MA,0.39,94,MINOR_VARIANT
129701,"LBJ FAMILY WEALTH ADVISORS, LTD.","LBJ FAMILY WEALTH ADVISORS, LTD.",AUSTIN,TX,0.39,100,MINOR_VARIANT
130346,"RIVERSTONE ADVISORS, LLC","RIVERSTONE ADVISORS, LLC",,,0.39,100,MINOR_VARIANT
134200,"ARMOR INVESTMENT ADVISORS, LLC","ARMOR INVESTMENT ADVISORS, LLC",RALEIGH,NC,0.39,100,MINOR_VARIANT
135179,"CEERA INVESTMENTS, LLC","CEERA INVESTMENTS, LLC",,,0.39,100,MINOR_VARIANT
146448,"BISHOP & COMPANY INVESTMENT MANAGEMENT, LLC","BISHOP & COMPANY INVESTMENT MANAGEMENT, LLC",ERIE,PA,0.39,100,MINOR_VARIANT
148828,"BRIDGE CITY CAPITAL, LLC","BRIDGE CITY CAPITAL, LLC",LAKE OSWEGO,OR,0.39,100,MINOR_VARIANT
149621,MACROVIEW INVESTMENT MANAGEMENT LLC,MACROVIEW INVESTMENT MANAGEMENT LLC,BETHESDA,MD,0.39,100,MINOR_VARIANT
151014,CYPRESS FINANCIAL PLANNING,"CYPRESS FINANCIAL PLANNING, LLC",HADDON HEIGHTS,NJ,0.39,91,MINOR_VARIANT
151495,"SL ADVISORS, LLC","SL ADVISORS, LLC",,,0.39,100,MINOR_VARIANT
152154,"PACIFIC RIDGE CAPITAL PARTNERS, LLC","PACIFIC RIDGE CAPITAL PARTNERS, LLC",LAKE OSWEGO,OR,0.39,100,MINOR_VARIANT
160805,"JW ASSET MANAGEMENT, LLC","JW ASSET MANAGEMENT, LLC",,,0.39,100,MINOR_VARIANT
173728,"UPSTART WEALTH MANAGEMENT, LLC","UPSTART WEALTH MANAGEMENT, LLC",,,0.39,100,MINOR_VARIANT
175372,"BEACON FINANCIAL PLANNING, INC","BEACON FINANCIAL PLANNING, INC",HYANNIS,MA,0.39,100,MINOR_VARIANT
188511,"SKYLINE ADVISORS, INC.","SKYLINE ADVISORS, INC.",BELLINGHAM,WA,0.39,100,MINOR_VARIANT
281075,FORZA WEALTH MANAGEMENT,"FORZA WEALTH MANAGEMENT, LLC",SARASOTA,FL,0.39,90,MINOR_VARIANT
286098,"CAPITAL SQUARE, LLC","CAPITAL SQUARE, LLC",ATHENS,TN,0.39,100,MINOR_VARIANT
288334,QUARRY HILL ADVISORS,"QUARRY HILL ADVISORS, LLC",SAINT PAUL,MN,0.39,89,MINOR_VARIANT
308827,"ROBERTS WEALTH ADVISORS, LLC","ROBERTS WEALTH ADVISORS, LLC",MENLO PARK,CA,0.39,100,MINOR_VARIANT
311248,"VIRGINIA WEALTH MANAGEMENT GROUP, INC.","VIRGINIA WEALTH MANAGEMENT GROUP, INC.",VIRGINIA BEACH,VA,0.39,100,MINOR_VARIANT
317764,"FAMILY WEALTH PARTNERS, LLC","FAMILY WEALTH PARTNERS, LLC",MATTHEWS,NC,0.39,100,MINOR_VARIANT
321790,"ENVISION FINANCIAL PLANNING, LLC","ENVISION FINANCIAL PLANNING, LLC",MEMPHIS,TN,0.39,100,MINOR_VARIANT
322365,CORE WEALTH PARTNERS LLC,CORE WEALTH PARTNERS LLC,SANTA ROSA,CA,0.39,100,MINOR_VARIANT
332673,"SHRIER WEALTH MANAGEMENT, LLC","SHRIER WEALTH MANAGEMENT, LLC",LOS ANGELES,CA,0.39,100,MINOR_VARIANT
104984,BARD ASSOCIATES INC,BARD ASSOCIATES INC,CHICAGO,IL,0.38,100,MINOR_VARIANT
110134,KEATING INVESTMENT COUNSELORS INC,KEATING INVESTMENT COUNSELORS INC,DELRAY BEACH,FL,0.38,100,MINOR_VARIANT
111166,HARBOUR INVESTMENT MANAGEMENT L.L.C.,HARBOUR INVESTMENT MANAGEMENT L.L.C.,EDMONDS,WA,0.38,100,MINOR_VARIANT
111587,AEGIS FINANCIAL CORPORATION,AEGIS FINANCIAL CORPORATION,MCLEAN,VA,0.38,100,MINOR_VARIANT
142238,"HOLCOMBE FINANCIAL, INC.","HOLCOMBE FINANCIAL, INC.",ATLANTA,GA,0.38,100,MINOR_VARIANT
142414,"REIK & CO., LLC","REIK & CO., LLC",,,0.38,100,MINOR_VARIANT
148659,"OLD NORTH STATE WEALTH MANAGEMENT, LLC","OLD NORTH STATE WEALTH MANAGEMENT, LLC",WILMINGTON,NC,0.38,100,MINOR_VARIANT
149576,ILLUMINATION WEALTH MANAGEMENT,RINKEY INVESTMENTS,SAN DIEGO,CA,0.38,38,DBA_MISMATCH
158783,"SCULATI WEALTH MANAGEMENT, LLC","SCULATI WEALTH MANAGEMENT, LLC",BLOOMFIELD HILLS,MI,0.38,100,MINOR_VARIANT
162073,"SIENA CAPITAL PARTNERS GP, LLC","SIENA CAPITAL PARTNERS GP, LLC",EVANSTON,IL,0.38,100,MINOR_VARIANT
282891,"BRILLIANT ADVICE, LLC","ASPIRING VENTURES, LLC",CINCINNATI,OH,0.38,42,DBA_MISMATCH
282998,"PROSPERITY ADVISERS, LLC","PROSPERITY ADVISERS, LLC",HORSHAM,PA,0.38,100,MINOR_VARIANT
297712,"WEALTHSPAN PARTNERS, LLC","WEALTHSPAN PARTNERS, LLC",DAVENPORT,IA,0.38,100,MINOR_VARIANT
306474,"626 FINANCIAL, LLC","626 FINANCIAL, LLC",PORTAGE,MI,0.38,100,MINOR_VARIANT
306850,"NORTHSTAR ADVISORY GROUP, LLC","NORTHSTAR ADVISORY GROUP, LLC",NORTHFIELD,NJ,0.38,100,MINOR_VARIANT
310906,"ONE + ONE WEALTH MANAGEMENT, LLC","ONE + ONE WEALTH MANAGEMENT, LLC",JUPITER,FL,0.38,100,MINOR_VARIANT
320832,"DOVER ADVISORS, LLC","DOVER ADVISORS, LLC",,,0.38,100,MINOR_VARIANT
324114,SEVEN MILE ADVISORY LLC,SEVEN MILE ADVISORY LLC,EWING,NJ,0.38,100,MINOR_VARIANT
170814,JUNIPER INVESTMENT COMPANY,"JUNIPER INVESTMENT COMPANY, LLC",NEW YORK,NY,0.38,91,MINOR_VARIANT
104715,ASSET PLANNING SERVICES INC,ASSET PLANNING SERVICES INC,COVINGTON,LA,0.37,100,MINOR_VARIANT
105245,TEALWOOD ASSET MANAGEMENT,TEALWOOD ASSET MANAGEMENT INC,MINNEAPOLIS,MN,0.37,93,MINOR_VARIANT
106617,WEBB FINANCIAL GROUP,WEBB ADVISORS INCORPORATED,BLOOMINGTON,MN,0.37,43,DBA_MISMATCH
107908,"L. K. BENSON & COMPANY, P.C.","L. K. BENSON & COMPANY, P.C.",TIMONIUM,MD,0.37,100,MINOR_VARIANT
108141,"HALL CAPITAL MANAGEMENT COMPANY, INC.","HALL CAPITAL MANAGEMENT COMPANY, INC.",BARRINGTON,RI,0.37,100,MINOR_VARIANT
113926,PRINCETON CAPITAL MANAGEMENT LLC,PRINCETON CAPITAL MANAGEMENT LLC,RED BANK,NJ,0.37,100,MINOR_VARIANT
115009,OVERRIDGE WEALTH ADVISORS,"LEE JOHNSON CAPITAL MANAGEMENT, LLC",FORT WORTH,TX,0.37,33,DBA_MISMATCH
116257,DEMARS FINANCIAL GROUP LLC,DEMARS FINANCIAL GROUP LLC,SPOKANE VALLEY,WA,0.37,100,MINOR_VARIANT
132804,"BONTEMPO OHLY CAPITAL MANAGEMENT, LLC","BONTEMPO OHLY CAPITAL MANAGEMENT, LLC",BETHESDA,MD,0.37,100,MINOR_VARIANT
145329,"CAPITAL INNOVATIONS, LLC","CAPITAL INNOVATIONS, LLC",WAUKESHA,WI,0.37,100,MINOR_VARIANT
150309,CONGRESS PARK CAPITAL  LLC,CONGRESS PARK CAPITAL  LLC,SARATOGA SPRINGS,NY,0.37,100,MINOR_VARIANT
169293,"HENRY JAMES INTERNATIONAL MANAGEMENT, INC.","HENRY JAMES INTERNATIONAL MANAGEMENT, INC.",NEW YORK,NY,0.37,100,MINOR_VARIANT
171971,"FIRST WILSHIRE SECURITIES MANAGEMENT, INC.","FIRST WILSHIRE SECURITIES MANAGEMENT, INC.",PASADENA,CA,0.37,100,MINOR_VARIANT
284187,"SMART MONEY GROUP, LLC","SMART MONEY GROUP, LLC",EASTLAND,TX,0.37,100,MINOR_VARIANT
284862,INTEGRITY WEALTH SOLUTIONS LLC,INTEGRITY WEALTH SOLUTIONS LLC,DENVER,CO,0.37,100,MINOR_VARIANT
286321,1776 WEALTH LLC,1776 WEALTH LLC,SANDY SPRINGS,GA,0.37,100,MINOR_VARIANT
291437,BIG INVESTMENT SERVICES,"BOOTHE INVESTMENT GROUP, INC.",DOVER,DE,0.37,50,DBA_MISMATCH
291949,"BRIDGEFRONT CAPITAL, LLC","BRIDGEFRONT CAPITAL, LLC",AUSTIN,TX,0.37,100,MINOR_VARIANT
298632,"SPECTRUM WEALTH ADVISORY GROUP, LLC","SPECTRUM WEALTH ADVISORY GROUP, LLC",GRANITE BAY,CA,0.37,100,MINOR_VARIANT
318201,FIAT WEALTH MANAGEMENT,FIAT WEALTH MANAGEMENT LLC,WAYZATA,MN,0.37,92,MINOR_VARIANT
322756,WEALTHSPRING,"WEALTHSPRING PARTNERS, LLC",LONG BEACH,CA,0.37,63,DBA_MISMATCH
111479,PARADIGM ASSET MANAGEMENT,"PARADIGM ASSET MANAGEMENT COMPANY, L.L.C.",WHITE PLAINS,NY,0.37,76,DBA_MISMATCH
282959,CENTERSTONE INVESTORS LLC,CENTERSTONE INVESTORS LLC,,,0.37,100,MINOR_VARIANT
126343,HORIKO CAPITAL MANAGEMENT LLC,HORIKO CAPITAL MANAGEMENT LLC,NEW YORK,NY,0.37,100,MINOR_VARIANT
106024,ALEXANDER RANDOLPH ADVISORY INC,ALEXANDER RANDOLPH ADVISORY INC,MCLEAN,VA,0.36,100,MINOR_VARIANT
108417,WHITE PINE CAPITAL LLC,WHITE PINE CAPITAL LLC,BLOOMINGTON,MN,0.36,100,MINOR_VARIANT
110790,"HARRINGTON INVESTMENTS, INC.","HARRINGTON INVESTMENTS, INCORPORATED",NAPA,CA,0.36,84,MINOR_VARIANT
112496,"ALPINE WOODS CAPITAL INVESTORS, LLC","ALPINE WOODS CAPITAL INVESTORS, LLC",PURCHASE,NY,0.36,100,MINOR_VARIANT
112923,"STERLING INVESTMENT MANAGEMENT, LLC","STERLING INVESTMENT MANAGEMENT, LLC",TUCSON,AZ,0.36,100,MINOR_VARIANT
114531,MCDONALD CAPITAL MANAGEMENT,"ISLAY CAPITAL MANAGEMENT, LLC",LUBBOCK,TX,0.36,64,DBA_MISMATCH
117294,"CASCADE INVESTMENT ADVISORS, INC.","CASCADE INVESTMENT ADVISORS, INC.",OREGON CITY,OR,0.36,100,MINOR_VARIANT
135081,INTELLIGENT CAPITALWORKS,"ICW INVESTMENT ADVISORS, LLC",SCOTTSDALE,AZ,0.36,46,DBA_MISMATCH
146325,"AURORA INVESTMENT MANAGERS, LLC","AURORA INVESTMENT MANAGERS, LLC",NAPLES,FL,0.36,100,MINOR_VARIANT
156649,"EUKLES ASSET MANAGEMENT, LLC","EUKLES ASSET MANAGEMENT, LLC",CINCINNATI,OH,0.36,100,MINOR_VARIANT
158418,"BLUESTEM FINANCIAL ADVISORS, LLC","BLUESTEM FINANCIAL ADVISORS, LLC",SAVOY,IL,0.36,100,MINOR_VARIANT
166175,APPLIED CAPITAL LLC,APPLIED CAPITAL LLC,LITTLE ROCK,AR,0.36,100,MINOR_VARIANT
170020,PETIX & BOTTE FINANCIAL,PETIX & BOTTE COMPANY,LA MESA,CA,0.36,73,DBA_MISMATCH
277149,LEADING EDGE FINANCIAL PLANNING LLC,LEADING EDGE FINANCIAL PLANNING LLC,KNOXVILLE,TN,0.36,100,MINOR_VARIANT
284547,"CAPSTONE WEALTH MANAGEMENT GROUP, LLC","CAPSTONE WEALTH MANAGEMENT GROUP, LLC",DUNMORE,PA,0.36,100,MINOR_VARIANT
324251,"SLOTNIK CAPITAL, LLC","SLOTNIK CAPITAL, LLC",DALLAS,TX,0.36,100,MINOR_VARIANT
324631,"ROSSBY FINANCIAL, LLC","ROSSBY FINANCIAL, LLC",MELBOURNE,FL,0.36,100,MINOR_VARIANT
326517,THREE SEASONS WEALTH,THREE SEASONS WEALTH,SALT LAKE CITY,UT,0.36,100,MINOR_VARIANT
328901,THE DAVID J. YVARS GROUP INC.,THE DAVID J. YVARS GROUP INC.,,,0.36,100,MINOR_VARIANT
331267,"SCIENCE & TECHNOLOGY PARTNERS, L.P.","SCIENCE & TECHNOLOGY PARTNERS, L.P.",GREENWICH,CT,0.36,100,MINOR_VARIANT
333514,BAYHUNT CAPITAL LLC,BAYHUNT CAPITAL LLC,MILL VALLEY,CA,0.36,100,MINOR_VARIANT
161230,BANDERA PARTNERS,BANDERA PARTNERS LLC,BROOKLYN,NY,0.36,89,MINOR_VARIANT
105792,WITTENBERG INVESTMENT MANAGEMENT INC,WITTENBERG INVESTMENT MANAGEMENT INC,,,0.36,100,MINOR_VARIANT
108547,SAGE CAPITAL MANAGEMENT LLC,SAGE CAPITAL MANAGEMENT LLC,,,0.35,100,MINOR_VARIANT
112179,"REED FINANCIAL SERVICES, INC.","JAMES REED FINANCIAL SERVICES, INC.",CLEVELAND,OH,0.35,91,MINOR_VARIANT
112256,"SS&H FINANCIAL ADVISORS, INC.","SS&H FINANCIAL ADVISORS, INC.",TROY,MI,0.35,100,MINOR_VARIANT
115399,SHEARWATER CAPITAL,"SHEARWATER CAPITAL, LLC",DENVER,CO,0.35,88,MINOR_VARIANT
123910,"SIGNET INVESTMENT ADVISORY GROUP, INC.","SIGNET INVESTMENT ADVISORY GROUP, INC.",PROVIDENCE,RI,0.35,100,MINOR_VARIANT
150407,"BEAUMONT ASSET MANAGEMENT, LLC","BEAUMONT ASSET MANAGEMENT, L.L.C.",BEAUMONT,TX,0.35,95,MINOR_VARIANT
155414,WHETSTONE CAPITAL ADVISORS,"WHETSTONE CAPITAL ADVISORS, LLC",MISSION WOODS,KS,0.35,91,MINOR_VARIANT
159398,"YAKIRA CAPITAL MANAGEMENT, INC.","YAKIRA CAPITAL MANAGEMENT, INC.",WESTPORT,CT,0.35,100,MINOR_VARIANT
162870,"CORE WEALTH MANAGEMENT, INC.","CORE WEALTH MANAGEMENT, INC.",JUPITER,FL,0.35,100,MINOR_VARIANT
166599,SPARTAN PLANNING GROUP,"SPARTAN PLANNING & WEALTH MANAGEMENT, LLC",GREENSBORO,NC,0.35,57,DBA_MISMATCH
170478,FINANCIAL COACH,"FC ADVISORY, LLC",WEST CHESTER,PA,0.35,32,DBA_MISMATCH
176520,"SIGHTLINE WEALTH ADVISORS, LLC","SIGHTLINE WEALTH ADVISORS, LLC",GROTON,CT,0.35,100,MINOR_VARIANT
285850,TRUE FINANCIAL GROUP,"TRUEFG, LLC",CEDAR PARK,TX,0.35,39,DBA_MISMATCH
288555,"GREENHAVEN ROAD INVESTMENT MANAGEMENT, LP","GREENHAVEN ROAD INVESTMENT MANAGEMENT, LP",GREENWICH,CT,0.35,100,MINOR_VARIANT
290343,"ANDERSON FINANCIAL STRATEGIES, LLC","ANDERSON FINANCIAL STRATEGIES, LLC",DAYTON,OH,0.35,100,MINOR_VARIANT
310461,TOWER WEALTH PARTNERS,"TOWER WEALTH PARTNERS, INC.",LEWISBURG,PA,0.35,88,MINOR_VARIANT
310629,"PATRON PARTNERS, LLC","PATRON PARTNERS, LLC",HOUSTON,TX,0.35,100,MINOR_VARIANT
315329,"FORTRESS FINANCIAL GROUP, LLC","FORTRESS FINANCIAL GROUP, LLC",ROCHESTER,MN,0.35,100,MINOR_VARIANT
325310,COREVISION FINANCIAL GROUP,CVFG LLC,SHELBYVILLE,IN,0.35,24,DBA_MISMATCH
328822,MAESTRIA PARTNERS LLC,MAESTRIA PARTNERS LLC,ATLANTA,GA,0.35,100,MINOR_VARIANT
326808,"SAMJO MANAGEMENT, LLC","SAMJO MANAGEMENT, LLC",NEW YORK,NY,0.35,100,MINOR_VARIANT
328451,GUMSHOE CAPITAL MANAGEMENT LLC,GUMSHOE CAPITAL MANAGEMENT LLC,NEW YORK,NY,0.35,100,MINOR_VARIANT
108047,"WEYBOSSET RESEARCH & MANAGEMENT, LLC","WEYBOSSET RESEARCH & MANAGEMENT, LLC",PROVIDENCE,RI,0.34,100,MINOR_VARIANT
110058,"LOWERY THOMAS, LLC","LOWERY THOMAS, LLC",,,0.34,100,MINOR_VARIANT
111114,"BOURNE LENT ASSET MANAGAMENT, INC.","BOURNE LENT ASSET MANAGEMENT, INC.",PAWLING,NY,0.34,97,MINOR_VARIANT
118315,"BURNS MATTESON CAPITAL MANAGEMENT, LLC","BURNS MATTESON CAPITAL MANAGEMENT, LLC",CORNING,NY,0.34,100,MINOR_VARIANT
129045,MEZZASALMA ADVISORS,"MEZZASALMA ADVISORS, LLC",TINTON FALLS,NJ,0.34,88,MINOR_VARIANT
130007,"HAVERFORD FINANCIAL SERVICES, INC.","HAVERFORD FINANCIAL SERVICES, INC.",RADNOR,PA,0.34,100,MINOR_VARIANT
131193,GOODWIN INVESTMENT ADVISORY,"GOODWIN INVESTMENT ADVISORY, LLC",WOODSTOCK,GA,0.34,92,MINOR_VARIANT
141203,"NEPSIS, INC.","NEPSIS, INC.",MINNEAPOLIS,MN,0.34,100,MINOR_VARIANT
